base_date,Local Code,label_high_20,label_low_20
2020-11-13,2020-11-13-1841,0.095030665,-0.0589315
2020-03-10,2020-03-10-1844,0.10001914,-0.060268253
2020-03-11,2020-03-11-1844,0.10019564,-0.060400702
2020-06-09,2020-06-09-1844,0.100777544,-0.060869962
2020-09-11,2020-09-11-1844,0.09965334,-0.060184523
2020-09-14,2020-09-14-1844,0.09974698,-0.060250603
2020-12-10,2020-12-10-1844,0.099402554,-0.05997943
2020-02-12,2020-02-12-1847,0.08991987,-0.058281347
2020-02-28,2020-02-28-1847,0.091079384,-0.058520056
2020-05-19,2020-05-19-1847,0.09214911,-0.05862304
2020-08-12,2020-08-12-1847,0.090932034,-0.058442242
2020-11-10,2020-11-10-1847,0.090401135,-0.058336407
2020-02-07,2020-02-07-1848,0.09677074,-0.059370376
2020-05-13,2020-05-13-1848,0.09711752,-0.05941622
2020-08-07,2020-08-07-1848,0.09691733,-0.059403747
2020-11-10,2020-11-10-1848,0.09656092,-0.059327886
2020-01-30,2020-01-30-1850,0.09841476,-0.059742644
2020-03-27,2020-03-27-1850,0.09876813,-0.059804372
2020-04-28,2020-04-28-1850,0.09906764,-0.059805304
2020-07-30,2020-07-30-1850,0.09867061,-0.05973593
2020-10-28,2020-10-28-1850,0.09882907,-0.059761703
2020-10-29,2020-10-29-1850,0.09876481,-0.059757315
2020-02-06,2020-02-06-1852,0.07554837,-0.056510456
2020-05-14,2020-05-14-1852,0.08197191,-0.058401622
2020-08-06,2020-08-06-1852,0.07988205,-0.058366165
2020-11-02,2020-11-02-1852,0.07926367,-0.058286086
2020-11-05,2020-11-05-1852,0.07767704,-0.057865307
2020-02-07,2020-02-07-1853,0.09877079,-0.060015656
2020-05-14,2020-05-14-1853,0.099353574,-0.05996234
2020-08-07,2020-08-07-1853,0.09886081,-0.059830576
2020-11-12,2020-11-12-1853,0.098846875,-0.059902065
2020-02-13,2020-02-13-1860,0.09930889,-0.06188497
2020-05-29,2020-05-29-1860,0.09953833,-0.06181243
2020-08-04,2020-08-04-1860,0.09958931,-0.06188818
2020-10-16,2020-10-16-1860,0.09817118,-0.060759075
2020-11-13,2020-11-13-1860,0.10056191,-0.0626986
2020-02-10,2020-02-10-1861,0.08431544,-0.058649756
2020-05-13,2020-05-13-1861,0.08837724,-0.05856937
2020-08-07,2020-08-07-1861,0.088069685,-0.058358125
2020-11-10,2020-11-10-1861,0.08810323,-0.05853734
2020-02-12,2020-02-12-1866,0.08691535,-0.057778627
2020-05-14,2020-05-14-1866,0.086720906,-0.057698466
2020-08-06,2020-08-06-1866,0.08673275,-0.057725184
2020-11-11,2020-11-11-1866,0.08594037,-0.057669006
2020-02-07,2020-02-07-1867,0.086253725,-0.057695366
2020-03-06,2020-03-06-1867,0.08816717,-0.057899848
2020-05-13,2020-05-13-1867,0.08716355,-0.057749778
2020-08-05,2020-08-05-1867,0.08718058,-0.058015198
2020-11-13,2020-11-13-1867,0.08495059,-0.05773309
2020-02-06,2020-02-06-1870,0.09521843,-0.05909346
2020-05-11,2020-05-11-1870,0.095566176,-0.05911755
2020-08-05,2020-08-05-1870,0.095468,-0.059122823
2020-11-06,2020-11-06-1870,0.095238484,-0.059233032
2020-02-07,2020-02-07-1871,0.09700823,-0.06005065
2020-05-28,2020-05-28-1871,0.09750948,-0.059857942
2020-08-07,2020-08-07-1871,0.097593375,-0.05972699
2020-10-23,2020-10-23-1871,0.09694834,-0.059491307
2020-11-09,2020-11-09-1871,0.09753317,-0.059869587
2020-03-05,2020-03-05-1873,0.100025974,-0.061080888
2020-06-01,2020-06-01-1873,0.10008599,-0.060809508
2020-06-04,2020-06-04-1873,0.10016923,-0.060862333
2020-09-04,2020-09-04-1873,0.09934626,-0.060126364
2020-10-16,2020-10-16-1873,0.100900955,-0.061290294
2020-12-10,2020-12-10-1873,0.09960427,-0.06018728
2020-12-11,2020-12-11-1873,0.10019797,-0.060561657
2020-01-30,2020-01-30-1878,0.042217005,-0.033144087
2020-05-08,2020-05-08-1878,0.048144247,-0.040796194
2020-07-30,2020-07-30-1878,0.052147396,-0.045033187
2020-10-19,2020-10-19-1878,0.051524457,-0.04419471
2020-10-29,2020-10-29-1878,0.05048382,-0.04366653
2020-02-10,2020-02-10-1879,0.094893016,-0.059077308
2020-05-14,2020-05-14-1879,0.096377485,-0.059445813
2020-08-07,2020-08-07-1879,0.09569484,-0.05919283
2020-11-13,2020-11-13-1879,0.09509286,-0.059163176
2020-02-13,2020-02-13-1881,0.087673135,-0.05879552
2020-05-13,2020-05-13-1881,0.088787,-0.058729127
2020-08-07,2020-08-07-1881,0.08663902,-0.058534533
2020-11-11,2020-11-11-1881,0.08645682,-0.058844708
2020-02-13,2020-02-13-1882,0.08214388,-0.058089875
2020-05-14,2020-05-14-1882,0.085193925,-0.057813823
2020-08-11,2020-08-11-1882,0.08246856,-0.05811649
2020-11-13,2020-11-13-1882,0.081593595,-0.05818641
2020-02-07,2020-02-07-1883,0.08414133,-0.06048698
2020-02-20,2020-02-20-1883,0.089597605,-0.062282212
2020-05-14,2020-05-14-1883,0.09167242,-0.059763312
2020-05-22,2020-05-22-1883,0.0921536,-0.06006425
2020-08-06,2020-08-06-1883,0.091801696,-0.059925787
2020-11-11,2020-11-11-1883,0.09137433,-0.059423402
2020-02-12,2020-02-12-1884,0.060157318,-0.049290806
2020-05-21,2020-05-21-1884,0.06385945,-0.050885677
2020-08-07,2020-08-07-1884,0.0588877,-0.048590176
2020-10-22,2020-10-22-1884,0.059325058,-0.048786297
2020-11-12,2020-11-12-1884,0.056003537,-0.04695189
2020-02-07,2020-02-07-1885,0.09146508,-0.059182957
2020-05-14,2020-05-14-1885,0.09183181,-0.058690906
2020-06-22,2020-06-22-1885,0.09143228,-0.058862917
2020-08-07,2020-08-07-1885,0.09134323,-0.058669023
2020-11-11,2020-11-11-1885,0.090255715,-0.058967203
2020-01-14,2020-01-14-1887,0.10031407,-0.06274535
2020-04-13,2020-04-13-1887,0.09917685,-0.061128035
2020-07-15,2020-07-15-1887,0.0978202,-0.06012769
2020-10-15,2020-10-15-1887,0.09710374,-0.059660822
2020-02-10,2020-02-10-1888,0.090351865,-0.0583423
2020-05-13,2020-05-13-1888,0.09310892,-0.058735743
2020-05-14,2020-05-14-1888,0.0935246,-0.058774486
2020-08-06,2020-08-06-1888,0.09340459,-0.058837026
2020-11-12,2020-11-12-1888,0.09322875,-0.058869198
2020-02-07,2020-02-07-1890,0.100564346,-0.061992258
2020-05-13,2020-05-13-1890,0.10002548,-0.061286792
2020-08-06,2020-08-06-1890,0.101326786,-0.061933614
2020-11-05,2020-11-05-1890,0.09936736,-0.060781986
2020-11-11,2020-11-11-1890,0.10091808,-0.061739124
2020-02-07,2020-02-07-1893,0.104790606,-0.066651165
2020-05-11,2020-05-11-1893,0.105487704,-0.067064226
2020-08-04,2020-08-04-1893,0.10519893,-0.066615656
2020-11-09,2020-11-09-1893,0.1030908,-0.065165676
2020-02-03,2020-02-03-1897,0.074911684,-0.05611047
2020-02-07,2020-02-07-1897,0.07441266,-0.05571586
2020-05-08,2020-05-08-1897,0.07715077,-0.057557523
2020-08-04,2020-08-04-1897,0.07791669,-0.057986096
2020-08-07,2020-08-07-1897,0.07916086,-0.058245644
2020-11-06,2020-11-06-1897,0.07991114,-0.0582323
2020-02-07,2020-02-07-1898,0.09511898,-0.059251413
2020-05-11,2020-05-11-1898,0.09607864,-0.05949062
2020-08-06,2020-08-06-1898,0.09628166,-0.05952912
2020-11-09,2020-11-09-1898,0.09618627,-0.05967334
2020-02-13,2020-02-13-1899,0.07500832,-0.05611088
2020-05-12,2020-05-12-1899,0.07782354,-0.057952046
2020-08-07,2020-08-07-1899,0.07654049,-0.057191864
2020-11-10,2020-11-10-1899,0.07343705,-0.055017635
2020-02-12,2020-02-12-1904,0.08817618,-0.057910137
2020-06-09,2020-06-09-1904,0.08922487,-0.058084667
2020-08-06,2020-08-06-1904,0.08992313,-0.058230788
2020-11-12,2020-11-12-1904,0.08966914,-0.058168717
2020-02-07,2020-02-07-1905,0.094501905,-0.05897657
2020-03-12,2020-03-12-1905,0.09545288,-0.05909451
2020-05-12,2020-05-12-1905,0.095337935,-0.05899001
2020-08-07,2020-08-07-1905,0.09496119,-0.05891539
2020-11-12,2020-11-12-1905,0.09496662,-0.058957547
2020-02-07,2020-02-07-1909,0.090300165,-0.058439136
2020-05-27,2020-05-27-1909,0.09113215,-0.058542468
2020-08-07,2020-08-07-1909,0.09086033,-0.058457024
2020-10-30,2020-10-30-1909,0.09178016,-0.058500722
2020-11-06,2020-11-06-1909,0.09123948,-0.05855471
2020-01-31,2020-01-31-1911,0.096074834,-0.062177606
2020-05-29,2020-05-29-1911,0.09683525,-0.0619997
2020-08-12,2020-08-12-1911,0.09685601,-0.062381066
2020-11-12,2020-11-12-1911,0.0950404,-0.061733574
2020-02-14,2020-02-14-1914,0.098778516,-0.06009487
2020-05-15,2020-05-15-1914,0.09817917,-0.059815787
2020-08-14,2020-08-14-1914,0.09819067,-0.059881136
2020-11-13,2020-11-13-1914,0.09775803,-0.05978676
2020-02-12,2020-02-12-1921,0.09814458,-0.05981037
2020-05-11,2020-05-11-1921,0.098740935,-0.060080834
2020-05-15,2020-05-15-1921,0.09949522,-0.060464352
2020-08-07,2020-08-07-1921,0.0998309,-0.060727976
2020-11-09,2020-11-09-1921,0.098250546,-0.059775993
2020-11-12,2020-11-12-1921,0.09832437,-0.059847303
2020-02-13,2020-02-13-1925,0.09223249,-0.063151926
2020-05-14,2020-05-14-1925,0.09997023,-0.06621597
2020-08-07,2020-08-07-1925,0.10079076,-0.065464064
2020-11-11,2020-11-11-1925,0.094578065,-0.06164916
2020-02-06,2020-02-06-1926,0.09197411,-0.059384614
2020-05-14,2020-05-14-1926,0.09295166,-0.059390515
2020-08-06,2020-08-06-1926,0.092563964,-0.059357867
2020-11-02,2020-11-02-1926,0.092066854,-0.0592511
2020-11-10,2020-11-10-1926,0.09194669,-0.05928147
2020-03-05,2020-03-05-1928,0.094376825,-0.05985143
2020-06-04,2020-06-04-1928,0.08802542,-0.058009893
2020-09-10,2020-09-10-1928,0.101839826,-0.06660425
2020-12-07,2020-12-07-1928,0.10088288,-0.063793406
2020-02-07,2020-02-07-1929,0.095483065,-0.059341557
2020-05-08,2020-05-08-1929,0.096182995,-0.059362106
2020-08-07,2020-08-07-1929,0.095976144,-0.059293866
2020-11-06,2020-11-06-1929,0.09578558,-0.05936148
2020-01-30,2020-01-30-1930,0.093693055,-0.058881834
2020-04-30,2020-04-30-1930,0.09429007,-0.05882413
2020-07-28,2020-07-28-1930,0.09440801,-0.058876418
2020-10-28,2020-10-28-1930,0.09353451,-0.058709167
2020-01-28,2020-01-28-1934,0.09663936,-0.05961109
2020-04-28,2020-04-28-1934,0.09756043,-0.05997982
2020-07-29,2020-07-29-1934,0.09675701,-0.059516788
2020-10-27,2020-10-27-1934,0.09326737,-0.05932577
2020-02-07,2020-02-07-1938,0.092068024,-0.058477983
2020-02-14,2020-02-14-1938,0.09188632,-0.05847586
2020-05-13,2020-05-13-1938,0.08933976,-0.058364674
2020-08-07,2020-08-07-1938,0.085183986,-0.057743117
2020-10-22,2020-10-22-1938,0.08778488,-0.0579167
2020-11-11,2020-11-11-1938,0.08747927,-0.05799029
2020-01-31,2020-01-31-1939,0.08503536,-0.05773279
2020-04-28,2020-04-28-1939,0.08760615,-0.05780182
2020-07-31,2020-07-31-1939,0.08801909,-0.057861276
2020-10-30,2020-10-30-1939,0.087956674,-0.057848066
2020-01-28,2020-01-28-1941,0.08728072,-0.057951048
2020-01-30,2020-01-30-1941,0.08728757,-0.05800321
2020-04-24,2020-04-24-1941,0.088647164,-0.05820802
2020-04-28,2020-04-28-1941,0.088918574,-0.058289282
2020-07-31,2020-07-31-1941,0.08839842,-0.058045156
2020-10-30,2020-10-30-1941,0.08871565,-0.058121756
2020-01-31,2020-01-31-1942,0.097266704,-0.06171827
2020-04-28,2020-04-28-1942,0.09748651,-0.061093442
2020-07-31,2020-07-31-1942,0.09780332,-0.06109348
2020-10-30,2020-10-30-1942,0.09758164,-0.06091705
2020-01-30,2020-01-30-1944,0.09220624,-0.059598215
2020-04-27,2020-04-27-1944,0.096888825,-0.06269353
2020-07-30,2020-07-30-1944,0.092917755,-0.060118526
2020-10-29,2020-10-29-1944,0.093653135,-0.060409926
2020-02-04,2020-02-04-1945,0.09490996,-0.058975518
2020-04-28,2020-04-28-1945,0.09605711,-0.05925049
2020-08-04,2020-08-04-1945,0.095851935,-0.05917585
2020-10-28,2020-10-28-1945,0.0956755,-0.059254207
2020-01-31,2020-01-31-1946,0.07981194,-0.05830902
2020-05-18,2020-05-18-1946,0.0822724,-0.057994626
2020-07-31,2020-07-31-1946,0.08094465,-0.058255456
2020-10-30,2020-10-30-1946,0.08250074,-0.058020562
2020-01-31,2020-01-31-1948,0.071879156,-0.054416124
2020-03-06,2020-03-06-1948,0.07734052,-0.057686567
2020-05-25,2020-05-25-1948,0.07841357,-0.058067188
2020-08-07,2020-08-07-1948,0.075391226,-0.056413613
2020-11-05,2020-11-05-1948,0.07543113,-0.056472152
2020-01-31,2020-01-31-1949,0.08680581,-0.05807326
2020-05-18,2020-05-18-1949,0.08714122,-0.057890333
2020-07-30,2020-07-30-1949,0.08783079,-0.057990193
2020-10-30,2020-10-30-1949,0.08727183,-0.05790887
2020-01-31,2020-01-31-1950,0.08812746,-0.058154076
2020-04-28,2020-04-28-1950,0.089107044,-0.058360517
2020-07-31,2020-07-31-1950,0.08875736,-0.05818177
2020-09-14,2020-09-14-1950,0.042256247,-0.02900038
2020-10-30,2020-10-30-1950,0.089389674,-0.0583596
2020-02-13,2020-02-13-1951,0.089653134,-0.05990369
2020-05-11,2020-05-11-1951,0.08956793,-0.05986397
2020-05-14,2020-05-14-1951,0.09188707,-0.06061449
2020-08-07,2020-08-07-1951,0.08960756,-0.059688292
2020-11-11,2020-11-11-1951,0.09018656,-0.060234882
2020-02-13,2020-02-13-1952,0.08862942,-0.0580422
2020-04-28,2020-04-28-1952,0.088099636,-0.058043294
2020-05-14,2020-05-14-1952,0.08810581,-0.057926618
2020-08-07,2020-08-07-1952,0.088414066,-0.057996318
2020-08-26,2020-08-26-1952,0.088378176,-0.057969518
2020-11-10,2020-11-10-1952,0.08805545,-0.05803606
2020-02-13,2020-02-13-1954,0.08211889,-0.058329895
2020-05-14,2020-05-14-1954,0.08459427,-0.05789505
2020-08-31,2020-08-31-1954,0.08579643,-0.057832673
2020-12-14,2020-12-14-1954,0.085617445,-0.057830438
2020-01-31,2020-01-31-1959,0.08477728,-0.05878301
2020-04-28,2020-04-28-1959,0.087405935,-0.05887828
2020-07-31,2020-07-31-1959,0.08556601,-0.058460325
2020-10-30,2020-10-30-1959,0.08615023,-0.058347195
2020-02-05,2020-02-05-1960,0.09607949,-0.05922553
2020-04-27,2020-04-27-1960,0.097056605,-0.05943372
2020-05-11,2020-05-11-1960,0.096736126,-0.059338197
2020-06-15,2020-06-15-1960,0.09666555,-0.05930148
2020-08-05,2020-08-05-1960,0.09658097,-0.059315465
2020-10-29,2020-10-29-1960,0.0960057,-0.059180766
2020-11-05,2020-11-05-1960,0.09616765,-0.059228405
2020-02-07,2020-02-07-1961,0.09255152,-0.059517205
2020-05-08,2020-05-08-1961,0.09369936,-0.059540488
2020-05-15,2020-05-15-1961,0.09399627,-0.05963531
2020-08-07,2020-08-07-1961,0.093249045,-0.05952999
2020-11-13,2020-11-13-1961,0.09477099,-0.060209453
2020-02-13,2020-02-13-1963,0.10234975,-0.06686933
2020-05-12,2020-05-12-1963,0.105309695,-0.06762336
2020-05-19,2020-05-19-1963,0.104907796,-0.067886084
2020-08-12,2020-08-12-1963,0.10223426,-0.065990925
2020-11-10,2020-11-10-1963,0.105965845,-0.06832747
2020-02-07,2020-02-07-1964,0.090285055,-0.058309123
2020-05-15,2020-05-15-1964,0.09093994,-0.058385573
2020-08-07,2020-08-07-1964,0.09070612,-0.0583525
2020-11-05,2020-11-05-1964,0.091043375,-0.058429986
2020-11-13,2020-11-13-1964,0.09111103,-0.05847311
2020-02-06,2020-02-06-1965,0.09484159,-0.058933124
2020-02-28,2020-02-28-1965,0.09527963,-0.05903679
2020-05-12,2020-05-12-1965,0.09541885,-0.058996312
2020-08-06,2020-08-06-1965,0.09493183,-0.058953293
2020-11-05,2020-11-05-1965,0.09475767,-0.058896676
2020-02-06,2020-02-06-1966,0.094936274,-0.06000492
2020-05-28,2020-05-28-1966,0.095644765,-0.059265584
2020-08-06,2020-08-06-1966,0.096474774,-0.05937098
2020-10-29,2020-10-29-1966,0.09593932,-0.059178516
2020-11-05,2020-11-05-1966,0.09619614,-0.059356466
2020-01-29,2020-01-29-1967,0.09906537,-0.06240563
2020-04-28,2020-04-28-1967,0.09633122,-0.0594666
2020-07-29,2020-07-29-1967,0.09657895,-0.059382454
2020-10-26,2020-10-26-1967,0.09630421,-0.059265517
2020-10-28,2020-10-28-1967,0.09708006,-0.059762754
2020-02-07,2020-02-07-1968,0.08752573,-0.057932474
2020-05-08,2020-05-08-1968,0.088325806,-0.058013387
2020-08-06,2020-08-06-1968,0.08845276,-0.058062762
2020-11-12,2020-11-12-1968,0.087876506,-0.057977386
2020-02-07,2020-02-07-1969,0.09034963,-0.058874816
2020-04-17,2020-04-17-1969,0.091777846,-0.059321657
2020-06-12,2020-06-12-1969,0.0904647,-0.058785632
2020-08-06,2020-08-06-1969,0.09253553,-0.05924978
2020-11-13,2020-11-13-1969,0.092290886,-0.059365556
2020-02-14,2020-02-14-1971,0.095686935,-0.05906917
2020-06-08,2020-06-08-1971,0.096384056,-0.05924295
2020-08-07,2020-08-07-1971,0.09663448,-0.059301198
2020-11-11,2020-11-11-1971,0.09649921,-0.05928789
2020-01-31,2020-01-31-1972,0.086466566,-0.05772966
2020-05-15,2020-05-15-1972,0.08854573,-0.057942823
2020-07-31,2020-07-31-1972,0.08859019,-0.05797915
2020-09-25,2020-09-25-1972,0.08717679,-0.057767197
2020-10-30,2020-10-30-1972,0.08696117,-0.057772443
2020-01-29,2020-01-29-1973,0.09812283,-0.06341507
2020-04-28,2020-04-28-1973,0.09772801,-0.063599005
2020-07-30,2020-07-30-1973,0.0982854,-0.06534227
2020-10-29,2020-10-29-1973,0.09487726,-0.06250484
2020-02-07,2020-02-07-1975,0.08206129,-0.058070302
2020-05-15,2020-05-15-1975,0.08447615,-0.05774696
2020-08-07,2020-08-07-1975,0.08524088,-0.05770096
2020-11-13,2020-11-13-1975,0.08458474,-0.05777727
2020-01-31,2020-01-31-1976,0.09539891,-0.059279516
2020-04-24,2020-04-24-1976,0.096165985,-0.059359103
2020-05-08,2020-05-08-1976,0.09571038,-0.059295855
2020-07-31,2020-07-31-1976,0.09580716,-0.059314683
2020-10-30,2020-10-30-1976,0.09549842,-0.059124246
2020-02-10,2020-02-10-1979,0.08010376,-0.05865077
2020-05-22,2020-05-22-1979,0.08482301,-0.058367357
2020-08-11,2020-08-11-1979,0.0848464,-0.058198266
2020-11-10,2020-11-10-1979,0.084902875,-0.058219135
2020-02-06,2020-02-06-1980,0.08563722,-0.057754554
2020-05-14,2020-05-14-1980,0.08621415,-0.05770679
2020-08-07,2020-08-07-1980,0.0868731,-0.05781371
2020-11-06,2020-11-06-1980,0.08633882,-0.057983175
2020-02-06,2020-02-06-1981,0.09536436,-0.059033126
2020-05-14,2020-05-14-1981,0.09589098,-0.05909165
2020-08-06,2020-08-06-1981,0.095350884,-0.05903747
2020-11-12,2020-11-12-1981,0.095144026,-0.058964625
2020-02-05,2020-02-05-1982,0.088838965,-0.058023423
2020-05-22,2020-05-22-1982,0.08955984,-0.058173202
2020-08-06,2020-08-06-1982,0.08993701,-0.058281362
2020-11-06,2020-11-06-1982,0.09012463,-0.05838898
2020-02-10,2020-02-10-1992,0.09408028,-0.05878319
2020-05-13,2020-05-13-1992,0.09455861,-0.058816224
2020-08-11,2020-08-11-1992,0.0952642,-0.0590147
2020-11-09,2020-11-09-1992,0.09443139,-0.058836654
2020-01-31,2020-01-31-1994,0.096238,-0.05932825
2020-02-12,2020-02-12-1994,0.096925914,-0.059418723
2020-05-14,2020-05-14-1994,0.09721362,-0.05951363
2020-06-30,2020-06-30-1994,0.09743479,-0.05952809
2020-07-31,2020-07-31-1994,0.09743411,-0.059504263
2020-08-07,2020-08-07-1994,0.09731943,-0.059483625
2020-11-04,2020-11-04-1994,0.09717447,-0.059449323
2020-11-10,2020-11-10-1994,0.09715487,-0.05951426
2020-01-07,2020-01-07-1997,0.090152904,-0.05824309
2020-03-26,2020-03-26-1997,0.09213353,-0.05848904
2020-04-03,2020-04-03-1997,0.09228099,-0.05849676
2020-07-03,2020-07-03-1997,0.09098583,-0.05845224
2020-10-13,2020-10-13-1997,0.090855025,-0.058364473
2020-02-06,2020-02-06-2001,0.09087641,-0.05873996
2020-05-14,2020-05-14-2001,0.090834625,-0.058789022
2020-08-06,2020-08-06-2001,0.09110372,-0.05887066
2020-11-05,2020-11-05-2001,0.09088345,-0.05874704
2020-01-30,2020-01-30-2002,0.097403355,-0.06349403
2020-05-14,2020-05-14-2002,0.10141217,-0.066194504
2020-07-28,2020-07-28-2002,0.09581427,-0.061817527
2020-10-27,2020-10-27-2002,0.0946139,-0.061199352
2020-01-31,2020-01-31-2003,0.067639016,-0.052546
2020-05-08,2020-05-08-2003,0.07085078,-0.05398851
2020-07-30,2020-07-30-2003,0.06929295,-0.053326987
2020-10-26,2020-10-26-2003,0.06542074,-0.051561285
2020-10-30,2020-10-30-2003,0.06632802,-0.052019235
2020-02-06,2020-02-06-2004,0.084170274,-0.057916403
2020-05-14,2020-05-14-2004,0.083414525,-0.05805654
2020-08-07,2020-08-07-2004,0.08258064,-0.058150187
2020-11-16,2020-11-16-2004,0.08282826,-0.058190055
2020-02-06,2020-02-06-2009,0.095114194,-0.058960818
2020-05-13,2020-05-13-2009,0.094731234,-0.058928907
2020-08-07,2020-08-07-2009,0.094629794,-0.058869302
2020-11-09,2020-11-09-2009,0.0937851,-0.058791578
2020-01-31,2020-01-31-2053,0.090409234,-0.058443658
2020-05-08,2020-05-08-2053,0.09069277,-0.058448717
2020-07-31,2020-07-31-2053,0.09091082,-0.05859933
2020-10-30,2020-10-30-2053,0.09201411,-0.05867239
2020-02-13,2020-02-13-2055,0.09916486,-0.05996108
2020-05-13,2020-05-13-2055,0.099027544,-0.05978047
2020-08-13,2020-08-13-2055,0.09868049,-0.059820853
2020-11-10,2020-11-10-2055,0.09867077,-0.059775114
2020-11-12,2020-11-12-2055,0.09872042,-0.05980587
2020-02-06,2020-02-06-2060,0.09482216,-0.05906327
2020-05-12,2020-05-12-2060,0.09566768,-0.059493348
2020-08-06,2020-08-06-2060,0.09437435,-0.05905667
2020-11-05,2020-11-05-2060,0.09517193,-0.05919686
2020-02-04,2020-02-04-2107,0.092939265,-0.058593407
2020-05-14,2020-05-14-2107,0.092957206,-0.05855278
2020-08-04,2020-08-04-2107,0.09287211,-0.058567435
2020-11-10,2020-11-10-2107,0.09241093,-0.05851096
2020-02-10,2020-02-10-2108,0.08929164,-0.058130182
2020-05-12,2020-05-12-2108,0.090340145,-0.058297507
2020-08-12,2020-08-12-2108,0.09002198,-0.058246173
2020-11-10,2020-11-10-2108,0.08964839,-0.058223955
2020-01-31,2020-01-31-2109,0.08869039,-0.058150917
2020-05-15,2020-05-15-2109,0.08831114,-0.05796112
2020-07-31,2020-07-31-2109,0.089342915,-0.058185026
2020-10-30,2020-10-30-2109,0.08987601,-0.058311604
2020-02-04,2020-02-04-2112,0.10236549,-0.061840497
2020-05-11,2020-05-11-2112,0.09938241,-0.0598976
2020-08-07,2020-08-07-2112,0.100722454,-0.06085375
2020-11-06,2020-11-06-2112,0.099407054,-0.060005896
2020-01-31,2020-01-31-2114,0.09690578,-0.059410416
2020-05-20,2020-05-20-2114,0.09729959,-0.059454106
2020-07-31,2020-07-31-2114,0.09717313,-0.059445024
2020-10-30,2020-10-30-2114,0.09696783,-0.05940435
2020-02-04,2020-02-04-2117,0.088799514,-0.058041364
2020-05-21,2020-05-21-2117,0.089417785,-0.0581367
2020-08-07,2020-08-07-2117,0.08994224,-0.058222935
2020-11-09,2020-11-09-2117,0.08934731,-0.05812905
2020-02-13,2020-02-13-2120,0.10405211,-0.065285265
2020-04-20,2020-04-20-2120,0.10255028,-0.06288853
2020-05-14,2020-05-14-2120,0.10355643,-0.063374735
2020-08-12,2020-08-12-2120,0.10128788,-0.0622741
2020-09-18,2020-09-18-2120,0.10163407,-0.062622026
2020-11-13,2020-11-13-2120,0.10178121,-0.0625215
2020-02-07,2020-02-07-2121,0.09260499,-0.060326234
2020-03-23,2020-03-23-2121,0.102419555,-0.06674
2020-05-15,2020-05-15-2121,0.094042994,-0.061333954
2020-08-07,2020-08-07-2121,0.093763396,-0.06216006
2020-11-06,2020-11-06-2121,0.090059765,-0.060674183
2020-02-12,2020-02-12-2122,0.093261175,-0.05864632
2020-04-21,2020-04-21-2122,0.09538176,-0.059018537
2020-05-12,2020-05-12-2122,0.09373771,-0.058750257
